region,scenario,time_frame,pressure,average_impact
Aruba,ssp585,current,sea level rise,0.013825471301309088
Aruba,ssp585,medium-term,sea level rise,0.0410806236111305
Clipperton Island,ssp245,current,acidification,0
Clipperton Island,ssp245,medium-term,acidification,0
Clipperton Island,ssp585,current,acidification,0
Clipperton Island,ssp585,medium-term,acidification,0.01306273342881544
Clipperton Island,ssp245,current,air heat index,0
Clipperton Island,ssp245,medium-term,air heat index,3.518301552200379e-5
Clipperton Island,ssp585,current,air heat index,0
Clipperton Island,ssp585,medium-term,air heat index,2.901325109026703e-4
Clipperton Island,ssp245,current,coastal disturbance,0
Clipperton Island,ssp245,medium-term,coastal disturbance,0
Clipperton Island,ssp585,current,coastal disturbance,0
Clipperton Island,ssp585,medium-term,coastal disturbance,0
Clipperton Island,ssp245,current,fisheries biomass loss,0.11383105040537582
Clipperton Island,ssp245,medium-term,fisheries biomass loss,0.14919861038894547
Clipperton Island,ssp585,current,fisheries biomass loss,0.11383105040537582
Clipperton Island,ssp585,medium-term,fisheries biomass loss,0.15488076819262156
Clipperton Island,ssp245,current,light pollution,0
Clipperton Island,ssp245,medium-term,light pollution,0
Clipperton Island,ssp585,current,light pollution,0
Clipperton Island,ssp585,medium-term,light pollution,0
Clipperton Island,ssp245,current,nutrient pollution,0
Clipperton Island,ssp245,medium-term,nutrient pollution,0
Clipperton Island,ssp585,current,nutrient pollution,0
Clipperton Island,ssp585,medium-term,nutrient pollution,0
Clipperton Island,ssp245,current,ocean warming,0.14796049735256625
Clipperton Island,ssp245,medium-term,ocean warming,0.4045694234252248
Clipperton Island,ssp585,current,ocean warming,0.13606643114508188
Clipperton Island,ssp585,medium-term,ocean warming,0.4571348936491025
Clipperton Island,ssp245,current,primary productivity,0
Clipperton Island,ssp245,medium-term,primary productivity,0
Clipperton Island,ssp585,current,primary productivity,0
Clipperton Island,ssp585,medium-term,primary productivity,0.010504383775507145
Clipperton Island,ssp245,current,reduced oxygen,0.08176091243687722
Clipperton Island,ssp245,medium-term,reduced oxygen,0.08473693732211511
Clipperton Island,ssp585,current,reduced oxygen,0.08176091243687722
Clipperton Island,ssp585,medium-term,reduced oxygen,0.08402098126430246
Clipperton Island,ssp245,current,sea level rise,3.318659976988177e-4
Clipperton Island,ssp245,medium-term,sea level rise,0.0030865366982955784
Clipperton Island,ssp585,current,sea level rise,8.06136866837428e-4
Clipperton Island,ssp585,medium-term,sea level rise,0.0052497276046779
Panama,ssp245,current,acidification,8.06095433857076e-4
Panama,ssp245,medium-term,acidification,0.01794453403851294
Panama,ssp585,current,acidification,0.0012870380725268568
Panama,ssp585,medium-term,acidification,0.025762131316085273
Panama,ssp245,current,air heat index,6.018570317349176e-6
Panama,ssp245,medium-term,air heat index,0.0028923660277482208
Panama,ssp585,current,air heat index,4.848179071896488e-6
Panama,ssp585,medium-term,air heat index,0.010201017047242814
Panama,ssp245,current,coastal disturbance,0.08189240023580047
Panama,ssp245,medium-term,coastal disturbance,0.08838357820779393
Panama,ssp585,current,coastal disturbance,0.08149815264483329
Panama,ssp585,medium-term,coastal disturbance,0.08562908087768248
Panama,ssp245,current,fisheries biomass loss,0.16982012636604288
Panama,ssp245,medium-term,fisheries biomass loss,0.3573132757814028
Panama,ssp585,current,fisheries biomass loss,0.16982012636604288
Panama,ssp585,medium-term,fisheries biomass loss,0.3573132757814028
Panama,ssp245,current,light pollution,0.0017890492902287814
Panama,ssp245,medium-term,light pollution,0.0023580180641155414
Panama,ssp585,current,light pollution,0.001794549867888419
Panama,ssp585,medium-term,light pollution,0.002304186672639562
Panama,ssp245,current,nutrient pollution,0.007973502029995085
Panama,ssp245,medium-term,nutrient pollution,0.008952932825111299
Panama,ssp585,current,nutrient pollution,0.007992914677481661
Panama,ssp585,medium-term,nutrient pollution,0.008886770445981306
Panama,ssp245,current,ocean warming,0.06389995732103092
Panama,ssp245,medium-term,ocean warming,0.29131003895428176
Panama,ssp585,current,ocean warming,0.043751092971045256
Panama,ssp585,medium-term,ocean warming,0.361873379228333
Panama,ssp245,current,primary productivity,6.990159022459122e-4
Panama,ssp245,medium-term,primary productivity,0.006303570696651851
Panama,ssp585,current,primary productivity,4.2464212209001527e-4
Panama,ssp585,medium-term,primary productivity,3.897856559918543e-4
Panama,ssp245,current,reduced oxygen,0.07679298774395855
Panama,ssp245,medium-term,reduced oxygen,0.07836685855900881
Panama,ssp585,current,reduced oxygen,0.07679298774395855
Panama,ssp585,medium-term,reduced oxygen,0.07979244760388816
Panama,ssp245,current,sea level rise,0.01676256878970082
Panama,ssp245,medium-term,sea level rise,0.06425832601630589
Panama,ssp585,current,sea level rise,0.02355929204462292
Panama,ssp585,medium-term,sea level rise,0.09984237045418419
Costa Rica,ssp245,current,acidification,0
Costa Rica,ssp245,medium-term,acidification,0.0082719165325007
Costa Rica,ssp585,current,acidification,0
Costa Rica,ssp585,medium-term,acidification,0.020640286367651584
Costa Rica,ssp245,current,air heat index,1.557829600651315e-5
Costa Rica,ssp245,medium-term,air heat index,0.0022123180097164408
Costa Rica,ssp585,current,air heat index,2.5928127482921443e-5
Costa Rica,ssp585,medium-term,air heat index,0.008130666585884683
Costa Rica,ssp245,current,coastal disturbance,0.08596504369226743
Costa Rica,ssp245,medium-term,coastal disturbance,0.09169986883288139
Costa Rica,ssp585,current,coastal disturbance,0.0857542663636206
Costa Rica,ssp585,medium-term,coastal disturbance,0.09036430560678177
Costa Rica,ssp245,current,fisheries biomass loss,0.10871486979942802
Costa Rica,ssp245,medium-term,fisheries biomass loss,0.29121364831632945
Costa Rica,ssp585,current,fisheries biomass loss,0.10871486979942802
Costa Rica,ssp585,medium-term,fisheries biomass loss,0.286398428768166
Costa Rica,ssp245,current,light pollution,6.962577950844205e-4
Costa Rica,ssp245,medium-term,light pollution,8.869683288850182e-4
Costa Rica,ssp585,current,light pollution,7.08776611304529e-4
Costa Rica,ssp585,medium-term,light pollution,7.821899209830008e-4
Costa Rica,ssp245,current,nutrient pollution,0.03170976283595764
Costa Rica,ssp245,medium-term,nutrient pollution,0.03615284647572793
Costa Rica,ssp585,current,nutrient pollution,0.03170321977507993
Costa Rica,ssp585,medium-term,nutrient pollution,0.034914994552070366
Costa Rica,ssp245,current,ocean warming,0.05066109780382533
Costa Rica,ssp245,medium-term,ocean warming,0.22689608132461103
Costa Rica,ssp585,current,ocean warming,0.033319089923629974
Costa Rica,ssp585,medium-term,ocean warming,0.2966753763605823
Costa Rica,ssp245,current,primary productivity,0.0013230857631110757
Costa Rica,ssp245,medium-term,primary productivity,0.01132371825152223
Costa Rica,ssp585,current,primary productivity,8.501869937297678e-4
Costa Rica,ssp585,medium-term,primary productivity,0.0024864789175990942
Costa Rica,ssp245,current,reduced oxygen,0.15821585198239374
Costa Rica,ssp245,medium-term,reduced oxygen,0.15982898806688173
Costa Rica,ssp585,current,reduced oxygen,0.15821585198239374
Costa Rica,ssp585,medium-term,reduced oxygen,0.16105975145663898
Costa Rica,ssp245,current,sea level rise,0.013011691224107835
Costa Rica,ssp245,medium-term,sea level rise,0.05398274975414097
Costa Rica,ssp585,current,sea level rise,0.019404671259849238
Costa Rica,ssp585,medium-term,sea level rise,0.08694543621345474
Nicaragua,ssp245,current,acidification,0
Nicaragua,ssp245,medium-term,acidification,0.001635168710493763
Nicaragua,ssp585,current,acidification,0
Nicaragua,ssp585,medium-term,acidification,0.002689810173840567
Nicaragua,ssp245,current,air heat index,3.400598362317573e-4
Nicaragua,ssp245,medium-term,air heat index,0.013621132960349608
Nicaragua,ssp585,current,air heat index,5.27962328533049e-4
Nicaragua,ssp585,medium-term,air heat index,0.10389134768503397
Nicaragua,ssp245,current,coastal disturbance,0.09700527611538695
Nicaragua,ssp245,medium-term,coastal disturbance,0.09939850817533599
Nicaragua,ssp585,current,coastal disturbance,0.09544272750234624
Nicaragua,ssp585,medium-term,coastal disturbance,0.08786106513695467
Nicaragua,ssp245,current,fisheries biomass loss,0.18220573289773442
Nicaragua,ssp245,medium-term,fisheries biomass loss,0.3098653264334106
Nicaragua,ssp585,current,fisheries biomass loss,0.18220573289773442
Nicaragua,ssp585,medium-term,fisheries biomass loss,0.3098653264334106
Nicaragua,ssp245,current,light pollution,0
Nicaragua,ssp245,medium-term,light pollution,9.889379654056711e-5
Nicaragua,ssp585,current,light pollution,0
Nicaragua,ssp585,medium-term,light pollution,1.0854648239664643e-4
Nicaragua,ssp245,current,nutrient pollution,0.0274264608409003
Nicaragua,ssp245,medium-term,nutrient pollution,0.03187781927529227
Nicaragua,ssp585,current,nutrient pollution,0.027320952890909498
Nicaragua,ssp585,medium-term,nutrient pollution,0.03550537611485388
Nicaragua,ssp245,current,ocean warming,0.06373569187245509
Nicaragua,ssp245,medium-term,ocean warming,0.25926574598557167
Nicaragua,ssp585,current,ocean warming,0.03226852354002634
Nicaragua,ssp585,medium-term,ocean warming,0.33301000657024493
Nicaragua,ssp245,current,primary productivity,2.0975803978108333e-5
Nicaragua,ssp245,medium-term,primary productivity,0.0018587810185921277
Nicaragua,ssp585,current,primary productivity,1.519780594380109e-5
Nicaragua,ssp585,medium-term,primary productivity,7.436187585527399e-4
Nicaragua,ssp245,current,reduced oxygen,0.01582346466255062
Nicaragua,ssp245,medium-term,reduced oxygen,0.02033769824736058
Nicaragua,ssp585,current,reduced oxygen,0.01582346466255062
Nicaragua,ssp585,medium-term,reduced oxygen,0.022309771407706225
Nicaragua,ssp245,current,sea level rise,0.023852519026316348
Nicaragua,ssp245,medium-term,sea level rise,0.07324480101475198
Nicaragua,ssp585,current,sea level rise,0.031572025130104445
Nicaragua,ssp585,medium-term,sea level rise,0.10865605834701007
Honduras,ssp245,current,acidification,0
Honduras,ssp245,medium-term,acidification,0
Honduras,ssp585,current,acidification,0
Honduras,ssp585,medium-term,acidification,0
Honduras,ssp245,current,air heat index,8.282613876544206e-4
Honduras,ssp245,medium-term,air heat index,0.02375957948573738
Honduras,ssp585,current,air heat index,0.0010934953942313714
Honduras,ssp585,medium-term,air heat index,0.06949808980138958
Honduras,ssp245,current,coastal disturbance,0.09132486337948235
Honduras,ssp245,medium-term,coastal disturbance,0.10081029038764372
Honduras,ssp585,current,coastal disturbance,0.09029401966057377
Honduras,ssp585,medium-term,coastal disturbance,0.0958182163142007
Honduras,ssp245,current,fisheries biomass loss,0.10558734101560373
Honduras,ssp245,medium-term,fisheries biomass loss,0.24684420530039378
Honduras,ssp585,current,fisheries biomass loss,0.10558734101560373
Honduras,ssp585,medium-term,fisheries biomass loss,0.24684420530039378
Honduras,ssp245,current,light pollution,2.4456400790244726e-4
Honduras,ssp245,medium-term,light pollution,8.789985740666892e-4
Honduras,ssp585,current,light pollution,2.2860584012409103e-4
Honduras,ssp585,medium-term,light pollution,9.565132683960518e-4
Honduras,ssp245,current,nutrient pollution,0.029972627178143866
Honduras,ssp245,medium-term,nutrient pollution,0.03372205037076547
Honduras,ssp585,current,nutrient pollution,0.029986798678397163
Honduras,ssp585,medium-term,nutrient pollution,0.03564585143735091
Honduras,ssp245,current,ocean warming,0.08589282084059244
Honduras,ssp245,medium-term,ocean warming,0.3165193439477166
Honduras,ssp585,current,ocean warming,0.05665972047026199
Honduras,ssp585,medium-term,ocean warming,0.3778559582246861
Honduras,ssp245,current,primary productivity,5.3578094839937505e-6
Honduras,ssp245,medium-term,primary productivity,7.876181648429543e-5
Honduras,ssp585,current,primary productivity,3.960801488486513e-6
Honduras,ssp585,medium-term,primary productivity,2.981944575966814e-5
Honduras,ssp245,current,reduced oxygen,0.0013582999917317881
Honduras,ssp245,medium-term,reduced oxygen,0.004794511226559838
Honduras,ssp585,current,reduced oxygen,0.0013582999917317881
Honduras,ssp585,medium-term,reduced oxygen,0.006656600892326155
Honduras,ssp245,current,sea level rise,0.04877613994000113
Honduras,ssp245,medium-term,sea level rise,0.08574667291814518
Honduras,ssp585,current,sea level rise,0.05387045721572852
Honduras,ssp585,medium-term,sea level rise,0.10856729286024347
El Salvador,ssp245,current,acidification,0
El Salvador,ssp245,medium-term,acidification,0
El Salvador,ssp585,current,acidification,0
El Salvador,ssp585,medium-term,acidification,0
El Salvador,ssp245,current,air heat index,9.33507132970135e-4
El Salvador,ssp245,medium-term,air heat index,0.016907750543396105
El Salvador,ssp585,current,air heat index,0.001423973357759678
El Salvador,ssp585,medium-term,air heat index,0.03398382085288176
El Salvador,ssp245,current,coastal disturbance,0.18573924098336647
El Salvador,ssp245,medium-term,coastal disturbance,0.18050023224213874
El Salvador,ssp585,current,coastal disturbance,0.18373600846166482
El Salvador,ssp585,medium-term,coastal disturbance,0.1621642618392798
El Salvador,ssp245,current,fisheries biomass loss,0.19886905964722246
El Salvador,ssp245,medium-term,fisheries biomass loss,0.2811964626353074
El Salvador,ssp585,current,fisheries biomass loss,0.19886905964722246
El Salvador,ssp585,medium-term,fisheries biomass loss,0.2811964626353074
El Salvador,ssp245,current,light pollution,3.302209611035774e-4
El Salvador,ssp245,medium-term,light pollution,0.004663555238380468
El Salvador,ssp585,current,light pollution,6.661015952431623e-4
El Salvador,ssp585,medium-term,light pollution,0.0025252239414115247
El Salvador,ssp245,current,nutrient pollution,0.10264559037534582
El Salvador,ssp245,medium-term,nutrient pollution,0.11784765337051795
El Salvador,ssp585,current,nutrient pollution,0.10212125967279917
El Salvador,ssp585,medium-term,nutrient pollution,0.11510417908380077
El Salvador,ssp245,current,ocean warming,0.04649945367350483
El Salvador,ssp245,medium-term,ocean warming,0.2389036676249816
El Salvador,ssp585,current,ocean warming,0.04664259458400011
El Salvador,ssp585,medium-term,ocean warming,0.2811269255780644
El Salvador,ssp245,current,primary productivity,0.0015421953392440453
El Salvador,ssp245,medium-term,primary productivity,0.0089721130903797075
El Salvador,ssp585,current,primary productivity,0.001160497975046581
El Salvador,ssp585,medium-term,primary productivity,0.010810039026466711
El Salvador,ssp245,current,reduced oxygen,0.04106318131165665
El Salvador,ssp245,medium-term,reduced oxygen,0.04490928545610017
El Salvador,ssp585,current,reduced oxygen,0.04106318131165665
El Salvador,ssp585,medium-term,reduced oxygen,0.047061651883609557
El Salvador,ssp245,current,sea level rise,0.01225770965470474
El Salvador,ssp245,medium-term,sea level rise,0.07117601233403548
El Salvador,ssp585,current,sea level rise,0.02210267854616177
El Salvador,ssp585,medium-term,sea level rise,0.11951150845197844
Mexico,ssp245,current,acidification,0.012353688081207105
Mexico,ssp245,medium-term,acidification,0.02449168086238658
Mexico,ssp585,current,acidification,0.012104776697966134
Mexico,ssp585,medium-term,acidification,0.0333746854584735
Mexico,ssp245,current,air heat index,0.002018044203855037
Mexico,ssp245,medium-term,air heat index,0.03792776054107882
Mexico,ssp585,current,air heat index,0.0020449884560587175
Mexico,ssp585,medium-term,air heat index,0.04190910942738774
Mexico,ssp245,current,coastal disturbance,0.058038497090299165
Mexico,ssp245,medium-term,coastal disturbance,0.06193348848119696
Mexico,ssp585,current,coastal disturbance,0.057585713468921614
Mexico,ssp585,medium-term,coastal disturbance,0.058489313575160476
