stockid,stocklong,total_years,max_year,min_year,year,biomass_MT
ANCHONWA,Anchovy North West Africa,11,2010,2000,2000,352000
ANCHONWA,Anchovy North West Africa,11,2010,2000,2001,31000
ANCHONWA,Anchovy North West Africa,11,2010,2000,2002,71000
ANCHONWA,Anchovy North West Africa,11,2010,2000,2003,60000
ANCHONWA,Anchovy North West Africa,11,2010,2000,2004,160000
ANCHONWA,Anchovy North West Africa,11,2010,2000,2005,153000
ANCHONWA,Anchovy North West Africa,11,2010,2000,2006,74000
ANCHONWA,Anchovy North West Africa,11,2010,2000,2007,186000
ANCHONWA,Anchovy North West Africa,11,2010,2000,2008,126000
ANCHONWA,Anchovy North West Africa,11,2010,2000,2009,53000
ANCHONWA,Anchovy North West Africa,11,2010,2000,2010,143000
ANCHONWA,Anchovy North West Africa,11,2010,2000,2011,143000
ANCHONWA,Anchovy North West Africa,11,2010,2000,2012,143000
ANCHONWA,Anchovy North West Africa,11,2010,2000,2013,143000
ANCHONWA,Anchovy North West Africa,11,2010,2000,2014,143000
ANCHONWA,Anchovy North West Africa,11,2010,2000,2015,143000
ANCHONWA,Anchovy North West Africa,11,2010,2000,2016,143000
ANCHONWA,Anchovy North West Africa,11,2010,2000,2017,143000
ANCHONWA,Anchovy North West Africa,11,2010,2000,2018,143000
ANCHONWA,Anchovy North West Africa,11,2010,2000,2019,143000
ANCHONWA,Anchovy North West Africa,11,2010,2000,2020,143000
ANCHOSA,Anchovy South Africa,25,2019,1995,1995,670700
ANCHOSA,Anchovy South Africa,25,2019,1995,1996,536000
ANCHOSA,Anchovy South Africa,25,2019,1995,1997,1080600
ANCHOSA,Anchovy South Africa,25,2019,1995,1998,1392800
ANCHOSA,Anchovy South Africa,25,2019,1995,1999,2098100
ANCHOSA,Anchovy South Africa,25,2019,1995,2000,4492100
ANCHOSA,Anchovy South Africa,25,2019,1995,2001,6231300
ANCHOSA,Anchovy South Africa,25,2019,1995,2002,5111700
ANCHOSA,Anchovy South Africa,25,2019,1995,2003,4522100
ANCHOSA,Anchovy South Africa,25,2019,1995,2004,3232900
ANCHOSA,Anchovy South Africa,25,2019,1995,2005,2829300
ANCHOSA,Anchovy South Africa,25,2019,1995,2006,1950700
ANCHOSA,Anchovy South Africa,25,2019,1995,2007,2882100
ANCHOSA,Anchovy South Africa,25,2019,1995,2008,4033700
ANCHOSA,Anchovy South Africa,25,2019,1995,2009,3783500
ANCHOSA,Anchovy South Africa,25,2019,1995,2010,2558200
ANCHOSA,Anchovy South Africa,25,2019,1995,2011,1484800
ANCHOSA,Anchovy South Africa,25,2019,1995,2012,2933500
ANCHOSA,Anchovy South Africa,25,2019,1995,2013,4129300
ANCHOSA,Anchovy South Africa,25,2019,1995,2014,2743800
ANCHOSA,Anchovy South Africa,25,2019,1995,2015,2132000
ANCHOSA,Anchovy South Africa,25,2019,1995,2016,1757900
ANCHOSA,Anchovy South Africa,25,2019,1995,2017,2718400
ANCHOSA,Anchovy South Africa,25,2019,1995,2018,1641200
ANCHOSA,Anchovy South Africa,25,2019,1995,2019,1546700
ANCHOSA,Anchovy South Africa,25,2019,1995,2020,1546700
APOLLNSJ,Walleye pollock Sea of Japan North,19,2013,1995,1995,564000
APOLLNSJ,Walleye pollock Sea of Japan North,19,2013,1995,1996,520000
APOLLNSJ,Walleye pollock Sea of Japan North,19,2013,1995,1997,403000
APOLLNSJ,Walleye pollock Sea of Japan North,19,2013,1995,1998,325000
APOLLNSJ,Walleye pollock Sea of Japan North,19,2013,1995,1999,286000
APOLLNSJ,Walleye pollock Sea of Japan North,19,2013,1995,2000,283000
APOLLNSJ,Walleye pollock Sea of Japan North,19,2013,1995,2001,275000
APOLLNSJ,Walleye pollock Sea of Japan North,19,2013,1995,2002,249000
APOLLNSJ,Walleye pollock Sea of Japan North,19,2013,1995,2003,185000
APOLLNSJ,Walleye pollock Sea of Japan North,19,2013,1995,2004,155000
APOLLNSJ,Walleye pollock Sea of Japan North,19,2013,1995,2005,119000
APOLLNSJ,Walleye pollock Sea of Japan North,19,2013,1995,2006,88000
APOLLNSJ,Walleye pollock Sea of Japan North,19,2013,1995,2007,84300
APOLLNSJ,Walleye pollock Sea of Japan North,19,2013,1995,2008,118000
APOLLNSJ,Walleye pollock Sea of Japan North,19,2013,1995,2009,114000
APOLLNSJ,Walleye pollock Sea of Japan North,19,2013,1995,2010,101000
APOLLNSJ,Walleye pollock Sea of Japan North,19,2013,1995,2011,82500
APOLLNSJ,Walleye pollock Sea of Japan North,19,2013,1995,2012,91500
APOLLNSJ,Walleye pollock Sea of Japan North,19,2013,1995,2013,95800
APOLLNSJ,Walleye pollock Sea of Japan North,19,2013,1995,2014,95800
APOLLNSJ,Walleye pollock Sea of Japan North,19,2013,1995,2015,95800
APOLLNSJ,Walleye pollock Sea of Japan North,19,2013,1995,2016,95800
APOLLNSJ,Walleye pollock Sea of Japan North,19,2013,1995,2017,95800
APOLLNSJ,Walleye pollock Sea of Japan North,19,2013,1995,2018,95800
APOLLNSJ,Walleye pollock Sea of Japan North,19,2013,1995,2019,95800
APOLLNSJ,Walleye pollock Sea of Japan North,19,2013,1995,2020,95800
APOLLPJPN,Walleye pollock Pacific Coast of Japan,19,2013,1995,1995,1120000
APOLLPJPN,Walleye pollock Pacific Coast of Japan,19,2013,1995,1996,1180000
APOLLPJPN,Walleye pollock Pacific Coast of Japan,19,2013,1995,1997,1250000
APOLLPJPN,Walleye pollock Pacific Coast of Japan,19,2013,1995,1998,1140000
APOLLPJPN,Walleye pollock Pacific Coast of Japan,19,2013,1995,1999,1050000
APOLLPJPN,Walleye pollock Pacific Coast of Japan,19,2013,1995,2000,948000
APOLLPJPN,Walleye pollock Pacific Coast of Japan,19,2013,1995,2001,1190000
APOLLPJPN,Walleye pollock Pacific Coast of Japan,19,2013,1995,2002,1120000
APOLLPJPN,Walleye pollock Pacific Coast of Japan,19,2013,1995,2003,940000
APOLLPJPN,Walleye pollock Pacific Coast of Japan,19,2013,1995,2004,888000
APOLLPJPN,Walleye pollock Pacific Coast of Japan,19,2013,1995,2005,1090000
APOLLPJPN,Walleye pollock Pacific Coast of Japan,19,2013,1995,2006,1140000
APOLLPJPN,Walleye pollock Pacific Coast of Japan,19,2013,1995,2007,1170000
APOLLPJPN,Walleye pollock Pacific Coast of Japan,19,2013,1995,2008,1130000
APOLLPJPN,Walleye pollock Pacific Coast of Japan,19,2013,1995,2009,1140000
APOLLPJPN,Walleye pollock Pacific Coast of Japan,19,2013,1995,2010,1090000
APOLLPJPN,Walleye pollock Pacific Coast of Japan,19,2013,1995,2011,1140000
APOLLPJPN,Walleye pollock Pacific Coast of Japan,19,2013,1995,2012,1060000
APOLLPJPN,Walleye pollock Pacific Coast of Japan,19,2013,1995,2013,910000
APOLLPJPN,Walleye pollock Pacific Coast of Japan,19,2013,1995,2014,910000
APOLLPJPN,Walleye pollock Pacific Coast of Japan,19,2013,1995,2015,910000
APOLLPJPN,Walleye pollock Pacific Coast of Japan,19,2013,1995,2016,910000
APOLLPJPN,Walleye pollock Pacific Coast of Japan,19,2013,1995,2017,910000
APOLLPJPN,Walleye pollock Pacific Coast of Japan,19,2013,1995,2018,910000
APOLLPJPN,Walleye pollock Pacific Coast of Japan,19,2013,1995,2019,910000
APOLLPJPN,Walleye pollock Pacific Coast of Japan,19,2013,1995,2020,910000
ARFLOUNDBSAI,Arrowtooth flounder Bering Sea and Aleutian Islands,21,2015,1995,1995,598000
ARFLOUNDBSAI,Arrowtooth flounder Bering Sea and Aleutian Islands,21,2015,1995,1996,616000
ARFLOUNDBSAI,Arrowtooth flounder Bering Sea and Aleutian Islands,21,2015,1995,1997,628000
ARFLOUNDBSAI,Arrowtooth flounder Bering Sea and Aleutian Islands,21,2015,1995,1998,646000
ARFLOUNDBSAI,Arrowtooth flounder Bering Sea and Aleutian Islands,21,2015,1995,1999,661000
ARFLOUNDBSAI,Arrowtooth flounder Bering Sea and Aleutian Islands,21,2015,1995,2000,684000
ARFLOUNDBSAI,Arrowtooth flounder Bering Sea and Aleutian Islands,21,2015,1995,2001,707000
ARFLOUNDBSAI,Arrowtooth flounder Bering Sea and Aleutian Islands,21,2015,1995,2002,731000
ARFLOUNDBSAI,Arrowtooth flounder Bering Sea and Aleutian Islands,21,2015,1995,2003,761000
ARFLOUNDBSAI,Arrowtooth flounder Bering Sea and Aleutian Islands,21,2015,1995,2004,791000
ARFLOUNDBSAI,Arrowtooth flounder Bering Sea and Aleutian Islands,21,2015,1995,2005,816000
ARFLOUNDBSAI,Arrowtooth flounder Bering Sea and Aleutian Islands,21,2015,1995,2006,846000
ARFLOUNDBSAI,Arrowtooth flounder Bering Sea and Aleutian Islands,21,2015,1995,2007,871000
ARFLOUNDBSAI,Arrowtooth flounder Bering Sea and Aleutian Islands,21,2015,1995,2008,895000
ARFLOUNDBSAI,Arrowtooth flounder Bering Sea and Aleutian Islands,21,2015,1995,2009,908000
ARFLOUNDBSAI,Arrowtooth flounder Bering Sea and Aleutian Islands,21,2015,1995,2010,905000
ARFLOUNDBSAI,Arrowtooth flounder Bering Sea and Aleutian Islands,21,2015,1995,2011,890000
ARFLOUNDBSAI,Arrowtooth flounder Bering Sea and Aleutian Islands,21,2015,1995,2012,888000
ARFLOUNDBSAI,Arrowtooth flounder Bering Sea and Aleutian Islands,21,2015,1995,2013,881000
ARFLOUNDBSAI,Arrowtooth flounder Bering Sea and Aleutian Islands,21,2015,1995,2014,878000
ARFLOUNDBSAI,Arrowtooth flounder Bering Sea and Aleutian Islands,21,2015,1995,2015,908000
ARFLOUNDBSAI,Arrowtooth flounder Bering Sea and Aleutian Islands,21,2015,1995,2016,908000
ARFLOUNDBSAI,Arrowtooth flounder Bering Sea and Aleutian Islands,21,2015,1995,2017,908000
ARFLOUNDBSAI,Arrowtooth flounder Bering Sea and Aleutian Islands,21,2015,1995,2018,908000
ARFLOUNDBSAI,Arrowtooth flounder Bering Sea and Aleutian Islands,21,2015,1995,2019,908000
ARFLOUNDBSAI,Arrowtooth flounder Bering Sea and Aleutian Islands,21,2015,1995,2020,908000
ARFLOUNDGA,Arrowtooth flounder Gulf of Alaska,21,2015,1995,1995,1740000
ARFLOUNDGA,Arrowtooth flounder Gulf of Alaska,21,2015,1995,1996,1720000
ARFLOUNDGA,Arrowtooth flounder Gulf of Alaska,21,2015,1995,1997,1700000
ARFLOUNDGA,Arrowtooth flounder Gulf of Alaska,21,2015,1995,1998,1690000
ARFLOUNDGA,Arrowtooth flounder Gulf of Alaska,21,2015,1995,1999,1700000
ARFLOUNDGA,Arrowtooth flounder Gulf of Alaska,21,2015,1995,2000,1730000
ARFLOUNDGA,Arrowtooth flounder Gulf of Alaska,21,2015,1995,2001,1790000
ARFLOUNDGA,Arrowtooth flounder Gulf of Alaska,21,2015,1995,2002,1860000
ARFLOUNDGA,Arrowtooth flounder Gulf of Alaska,21,2015,1995,2003,1930000
ARFLOUNDGA,Arrowtooth flounder Gulf of Alaska,21,2015,1995,2004,1970000
ARFLOUNDGA,Arrowtooth flounder Gulf of Alaska,21,2015,1995,2005,2010000
ARFLOUNDGA,Arrowtooth flounder Gulf of Alaska,21,2015,1995,2006,2040000
ARFLOUNDGA,Arrowtooth flounder Gulf of Alaska,21,2015,1995,2007,2070000
ARFLOUNDGA,Arrowtooth flounder Gulf of Alaska,21,2015,1995,2008,2090000
ARFLOUNDGA,Arrowtooth flounder Gulf of Alaska,21,2015,1995,2009,2110000
ARFLOUNDGA,Arrowtooth flounder Gulf of Alaska,21,2015,1995,2010,2100000
ARFLOUNDGA,Arrowtooth flounder Gulf of Alaska,21,2015,1995,2011,2070000
ARFLOUNDGA,Arrowtooth flounder Gulf of Alaska,21,2015,1995,2012,2030000
ARFLOUNDGA,Arrowtooth flounder Gulf of Alaska,21,2015,1995,2013,2030000
ARFLOUNDGA,Arrowtooth flounder Gulf of Alaska,21,2015,1995,2014,2070000
ARFLOUNDGA,Arrowtooth flounder Gulf of Alaska,21,2015,1995,2015,2090000
ARFLOUNDGA,Arrowtooth flounder Gulf of Alaska,21,2015,1995,2016,2090000
ARFLOUNDGA,Arrowtooth flounder Gulf of Alaska,21,2015,1995,2017,2090000
ARFLOUNDGA,Arrowtooth flounder Gulf of Alaska,21,2015,1995,2018,2090000
ARFLOUNDGA,Arrowtooth flounder Gulf of Alaska,21,2015,1995,2019,2090000
ARFLOUNDGA,Arrowtooth flounder Gulf of Alaska,21,2015,1995,2020,2090000
ARFLOUNDPCOAST,Arrowtooth flounder Pacific Coast,23,2017,1995,1995,96294.8
ARFLOUNDPCOAST,Arrowtooth flounder Pacific Coast,23,2017,1995,1996,92368.4
ARFLOUNDPCOAST,Arrowtooth flounder Pacific Coast,23,2017,1995,1997,87960.3
ARFLOUNDPCOAST,Arrowtooth flounder Pacific Coast,23,2017,1995,1998,81226
ARFLOUNDPCOAST,Arrowtooth flounder Pacific Coast,23,2017,1995,1999,73336.9
ARFLOUNDPCOAST,Arrowtooth flounder Pacific Coast,23,2017,1995,2000,62940.5
ARFLOUNDPCOAST,Arrowtooth flounder Pacific Coast,23,2017,1995,2001,55430.7
ARFLOUNDPCOAST,Arrowtooth flounder Pacific Coast,23,2017,1995,2002,60217.2
ARFLOUNDPCOAST,Arrowtooth flounder Pacific Coast,23,2017,1995,2003,60588.5
ARFLOUNDPCOAST,Arrowtooth flounder Pacific Coast,23,2017,1995,2004,62150.4
ARFLOUNDPCOAST,Arrowtooth flounder Pacific Coast,23,2017,1995,2005,63494.6
ARFLOUNDPCOAST,Arrowtooth flounder Pacific Coast,23,2017,1995,2006,58564.3
ARFLOUNDPCOAST,Arrowtooth flounder Pacific Coast,23,2017,1995,2007,56397.3
ARFLOUNDPCOAST,Arrowtooth flounder Pacific Coast,23,2017,1995,2008,51802
ARFLOUNDPCOAST,Arrowtooth flounder Pacific Coast,23,2017,1995,2009,53947.8
ARFLOUNDPCOAST,Arrowtooth flounder Pacific Coast,23,2017,1995,2010,50718.9
ARFLOUNDPCOAST,Arrowtooth flounder Pacific Coast,23,2017,1995,2011,54760.8
ARFLOUNDPCOAST,Arrowtooth flounder Pacific Coast,23,2017,1995,2012,56469.1
ARFLOUNDPCOAST,Arrowtooth flounder Pacific Coast,23,2017,1995,2013,57331.7
ARFLOUNDPCOAST,Arrowtooth flounder Pacific Coast,23,2017,1995,2014,63283.8
ARFLOUNDPCOAST,Arrowtooth flounder Pacific Coast,23,2017,1995,2015,73937.2
ARFLOUNDPCOAST,Arrowtooth flounder Pacific Coast,23,2017,1995,2016,88714.4
ARFLOUNDPCOAST,Arrowtooth flounder Pacific Coast,23,2017,1995,2017,94533.8
ARFLOUNDPCOAST,Arrowtooth flounder Pacific Coast,23,2017,1995,2018,94533.8
ARFLOUNDPCOAST,Arrowtooth flounder Pacific Coast,23,2017,1995,2019,94533.8
ARFLOUNDPCOAST,Arrowtooth flounder Pacific Coast,23,2017,1995,2020,94533.8
ARGANCHONARG,Argentine anchoita Northern Argentina,25,2019,1995,1995,2012259.95
ARGANCHONARG,Argentine anchoita Northern Argentina,25,2019,1995,1996,3527576.533
ARGANCHONARG,Argentine anchoita Northern Argentina,25,2019,1995,1997,3546490.379
ARGANCHONARG,Argentine anchoita Northern Argentina,25,2019,1995,1998,3470830.315
ARGANCHONARG,Argentine anchoita Northern Argentina,25,2019,1995,1999,3009002.818
ARGANCHONARG,Argentine anchoita Northern Argentina,25,2019,1995,2000,3781555.297
ARGANCHONARG,Argentine anchoita Northern Argentina,25,2019,1995,2001,5088059.356
ARGANCHONARG,Argentine anchoita Northern Argentina,25,2019,1995,2002,3758029.879
ARGANCHONARG,Argentine anchoita Northern Argentina,25,2019,1995,2003,3536492.189
ARGANCHONARG,Argentine anchoita Northern Argentina,25,2019,1995,2004,2572337.447
ARGANCHONARG,Argentine anchoita Northern Argentina,25,2019,1995,2005,1595608.825
ARGANCHONARG,Argentine anchoita Northern Argentina,25,2019,1995,2006,1363938.832
ARGANCHONARG,Argentine anchoita Northern Argentina,25,2019,1995,2007,1361221.986
ARGANCHONARG,Argentine anchoita Northern Argentina,25,2019,1995,2008,1293864.991
ARGANCHONARG,Argentine anchoita Northern Argentina,25,2019,1995,2009,1284142.388
ARGANCHONARG,Argentine anchoita Northern Argentina,25,2019,1995,2010,1154090.817
ARGANCHONARG,Argentine anchoita Northern Argentina,25,2019,1995,2011,1606688.783
ARGANCHONARG,Argentine anchoita Northern Argentina,25,2019,1995,2012,1971877.183
ARGANCHONARG,Argentine anchoita Northern Argentina,25,2019,1995,2013,2458763.122
ARGANCHONARG,Argentine anchoita Northern Argentina,25,2019,1995,2014,2799517.52
ARGANCHONARG,Argentine anchoita Northern Argentina,25,2019,1995,2015,2340571.816
ARGANCHONARG,Argentine anchoita Northern Argentina,25,2019,1995,2016,1763667.01
ARGANCHONARG,Argentine anchoita Northern Argentina,25,2019,1995,2017,1197128.595
ARGANCHONARG,Argentine anchoita Northern Argentina,25,2019,1995,2018,1085099.937
ARGANCHONARG,Argentine anchoita Northern Argentina,25,2019,1995,2019,1679481.954
ARGANCHONARG,Argentine anchoita Northern Argentina,25,2019,1995,2020,1679481.954
ARGANCHOSARG,Argentine anchoita Southern Argentina,25,2019,1995,1995,1440527.587
ARGANCHOSARG,Argentine anchoita Southern Argentina,25,2019,1995,1996,1317155.847
ARGANCHOSARG,Argentine anchoita Southern Argentina,25,2019,1995,1997,1932335.724
ARGANCHOSARG,Argentine anchoita Southern Argentina,25,2019,1995,1998,1418104.32
ARGANCHOSARG,Argentine anchoita Southern Argentina,25,2019,1995,1999,1400876.187
ARGANCHOSARG,Argentine anchoita Southern Argentina,25,2019,1995,2000,1440617.176
ARGANCHOSARG,Argentine anchoita Southern Argentina,25,2019,1995,2001,1222560.481
ARGANCHOSARG,Argentine anchoita Southern Argentina,25,2019,1995,2002,1154393.808
ARGANCHOSARG,Argentine anchoita Southern Argentina,25,2019,1995,2003,1471449.964
ARGANCHOSARG,Argentine anchoita Southern Argentina,25,2019,1995,2004,1701141.099
ARGANCHOSARG,Argentine anchoita Southern Argentina,25,2019,1995,2005,2060799.207
ARGANCHOSARG,Argentine anchoita Southern Argentina,25,2019,1995,2006,1798350.761
ARGANCHOSARG,Argentine anchoita Southern Argentina,25,2019,1995,2007,1537512.06
ARGANCHOSARG,Argentine anchoita Southern Argentina,25,2019,1995,2008,1402399.444
ARGANCHOSARG,Argentine anchoita Southern Argentina,25,2019,1995,2009,1367605.487
ARGANCHOSARG,Argentine anchoita Southern Argentina,25,2019,1995,2010,1362526.792
ARGANCHOSARG,Argentine anchoita Southern Argentina,25,2019,1995,2011,1351024.271
ARGANCHOSARG,Argentine anchoita Southern Argentina,25,2019,1995,2012,1330095.314
ARGANCHOSARG,Argentine anchoita Southern Argentina,25,2019,1995,2013,1276717.594
ARGANCHOSARG,Argentine anchoita Southern Argentina,25,2019,1995,2014,1235049.609
ARGANCHOSARG,Argentine anchoita Southern Argentina,25,2019,1995,2015,1255080.175
ARGANCHOSARG,Argentine anchoita Southern Argentina,25,2019,1995,2016,1347695.874
ARGANCHOSARG,Argentine anchoita Southern Argentina,25,2019,1995,2017,1469864.362
ARGANCHOSARG,Argentine anchoita Southern Argentina,25,2019,1995,2018,1344890.885
ARGANCHOSARG,Argentine anchoita Southern Argentina,25,2019,1995,2019,1245612.897
ARGANCHOSARG,Argentine anchoita Southern Argentina,25,2019,1995,2020,1245612.897
ARGHAKENARG,Argentine hake Northern Argentina,24,2018,1995,1995,313308
ARGHAKENARG,Argentine hake Northern Argentina,24,2018,1995,1996,268834
ARGHAKENARG,Argentine hake Northern Argentina,24,2018,1995,1997,210499
ARGHAKENARG,Argentine hake Northern Argentina,24,2018,1995,1998,157809
ARGHAKENARG,Argentine hake Northern Argentina,24,2018,1995,1999,110221
ARGHAKENARG,Argentine hake Northern Argentina,24,2018,1995,2000,123939
ARGHAKENARG,Argentine hake Northern Argentina,24,2018,1995,2001,158478
ARGHAKENARG,Argentine hake Northern Argentina,24,2018,1995,2002,173005
ARGHAKENARG,Argentine hake Northern Argentina,24,2018,1995,2003,140275
ARGHAKENARG,Argentine hake Northern Argentina,24,2018,1995,2004,114218
ARGHAKENARG,Argentine hake Northern Argentina,24,2018,1995,2005,132084
ARGHAKENARG,Argentine hake Northern Argentina,24,2018,1995,2006,100953
ARGHAKENARG,Argentine hake Northern Argentina,24,2018,1995,2007,102914
ARGHAKENARG,Argentine hake Northern Argentina,24,2018,1995,2008,125093
ARGHAKENARG,Argentine hake Northern Argentina,24,2018,1995,2009,118373
ARGHAKENARG,Argentine hake Northern Argentina,24,2018,1995,2010,114243
ARGHAKENARG,Argentine hake Northern Argentina,24,2018,1995,2011,118842
ARGHAKENARG,Argentine hake Northern Argentina,24,2018,1995,2012,98213
ARGHAKENARG,Argentine hake Northern Argentina,24,2018,1995,2013,99843
ARGHAKENARG,Argentine hake Northern Argentina,24,2018,1995,2014,106719
ARGHAKENARG,Argentine hake Northern Argentina,24,2018,1995,2015,121250
ARGHAKENARG,Argentine hake Northern Argentina,24,2018,1995,2016,142017
ARGHAKENARG,Argentine hake Northern Argentina,24,2018,1995,2017,163660
ARGHAKENARG,Argentine hake Northern Argentina,24,2018,1995,2018,170125
ARGHAKENARG,Argentine hake Northern Argentina,24,2018,1995,2019,170125
ARGHAKENARG,Argentine hake Northern Argentina,24,2018,1995,2020,170125
ARGHAKESARG,Argentine hake Southern Argentina,24,2018,1995,1995,1101981
ARGHAKESARG,Argentine hake Southern Argentina,24,2018,1995,1996,1156867
ARGHAKESARG,Argentine hake Southern Argentina,24,2018,1995,1997,1122729
ARGHAKESARG,Argentine hake Southern Argentina,24,2018,1995,1998,879317
ARGHAKESARG,Argentine hake Southern Argentina,24,2018,1995,1999,708057
ARGHAKESARG,Argentine hake Southern Argentina,24,2018,1995,2000,550594
ARGHAKESARG,Argentine hake Southern Argentina,24,2018,1995,2001,569463
ARGHAKESARG,Argentine hake Southern Argentina,24,2018,1995,2002,620501
ARGHAKESARG,Argentine hake Southern Argentina,24,2018,1995,2003,662939
ARGHAKESARG,Argentine hake Southern Argentina,24,2018,1995,2004,828360
ARGHAKESARG,Argentine hake Southern Argentina,24,2018,1995,2005,791096
ARGHAKESARG,Argentine hake Southern Argentina,24,2018,1995,2006,809280
ARGHAKESARG,Argentine hake Southern Argentina,24,2018,1995,2007,672012
ARGHAKESARG,Argentine hake Southern Argentina,24,2018,1995,2008,580500
ARGHAKESARG,Argentine hake Southern Argentina,24,2018,1995,2009,613439
ARGHAKESARG,Argentine hake Southern Argentina,24,2018,1995,2010,624176
ARGHAKESARG,Argentine hake Southern Argentina,24,2018,1995,2011,642549
ARGHAKESARG,Argentine hake Southern Argentina,24,2018,1995,2012,656366
ARGHAKESARG,Argentine hake Southern Argentina,24,2018,1995,2013,718648
ARGHAKESARG,Argentine hake Southern Argentina,24,2018,1995,2014,753900
ARGHAKESARG,Argentine hake Southern Argentina,24,2018,1995,2015,775183
ARGHAKESARG,Argentine hake Southern Argentina,24,2018,1995,2016,847146
ARGHAKESARG,Argentine hake Southern Argentina,24,2018,1995,2017,880070
ARGHAKESARG,Argentine hake Southern Argentina,24,2018,1995,2018,885210
ARGHAKESARG,Argentine hake Southern Argentina,24,2018,1995,2019,885210
ARGHAKESARG,Argentine hake Southern Argentina,24,2018,1995,2020,885210
ATHAL3NOPs4VWX5Zc,Atlantic halibut Scotian Shelf and Southern Grand Banks,19,2013,1995,1995,5340
ATHAL3NOPs4VWX5Zc,Atlantic halibut Scotian Shelf and Southern Grand Banks,19,2013,1995,1996,6020
ATHAL3NOPs4VWX5Zc,Atlantic halibut Scotian Shelf and Southern Grand Banks,19,2013,1995,1997,6800
ATHAL3NOPs4VWX5Zc,Atlantic halibut Scotian Shelf and Southern Grand Banks,19,2013,1995,1998,7240
ATHAL3NOPs4VWX5Zc,Atlantic halibut Scotian Shelf and Southern Grand Banks,19,2013,1995,1999,7890
ATHAL3NOPs4VWX5Zc,Atlantic halibut Scotian Shelf and Southern Grand Banks,19,2013,1995,2000,8570
ATHAL3NOPs4VWX5Zc,Atlantic halibut Scotian Shelf and Southern Grand Banks,19,2013,1995,2001,9550
ATHAL3NOPs4VWX5Zc,Atlantic halibut Scotian Shelf and Southern Grand Banks,19,2013,1995,2002,9860
ATHAL3NOPs4VWX5Zc,Atlantic halibut Scotian Shelf and Southern Grand Banks,19,2013,1995,2003,9890
ATHAL3NOPs4VWX5Zc,Atlantic halibut Scotian Shelf and Southern Grand Banks,19,2013,1995,2004,9670
ATHAL3NOPs4VWX5Zc,Atlantic halibut Scotian Shelf and Southern Grand Banks,19,2013,1995,2005,9900
ATHAL3NOPs4VWX5Zc,Atlantic halibut Scotian Shelf and Southern Grand Banks,19,2013,1995,2006,10700
